fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel,actuals.vaccinationsFall2022BivalentBooster,metrics.vaccinationsFall2022BivalentBoosterRatio
44300,US,,,cbsa,,iso1:us#cbsa:44300,,162385,,other,,,,,,,0.64,4,4,4,4,4,,0,44630,166,,,,206,167,1,,12,7,1,,0,,116402,103614,2024-07-21,,0.717,0.638,0,,4,55371,0.341,,,,480,365,1,40,31,0,0.008,,4,4,,,0,,
44340,US,,,cbsa,,iso1:us#cbsa:44340,,79608,,other,,,,,,,0.91,4,4,4,4,4,,3,18048,37,,,,195,132,1,,31,28,1,,0,,32257,28335,2024-07-21,,0.405,0.356,0,,4,12561,0.158,,,,260,168,1,41,30,1,0.005,,4,4,,,0,4363,0.055
44420,US,,,cbsa,,iso1:us#cbsa:44420,,123120,,other,,,,,,,,4,4,4,4,4,,4,40343,30,,,,,,,,,,,,0,,81097,76051,2024-07-21,,0.659,0.618,0,165541,4,,,,,,543,355,8,57,33,6,,,,12,,,,,
44460,US,,,cbsa,,iso1:us#cbsa:44460,,25638,,other,,,,,,,,4,4,4,4,4,,4,7950,0,,,,34,6,0,,4,0,,,0,,22725,20274,2024-07-21,,0.886,0.791,0,,4,12720,0.496,,,,59,13,1,7,1,0,,,4,4,,,,6949,0.271
44500,US,,,cbsa,,iso1:us#cbsa:44500,,42698,,other,,,,,,,0.63,4,4,4,4,4,,0,9954,0,,,,40,8,4,,5,3,1,,0,,18523,16342,2024-07-21,,0.434,0.383,0,,4,6156,0.144,,,,105,24,4,5,3,1,0.115,,4,4,,,1,2243,0.053
44540,US,,,cbsa,,iso1:us#cbsa:44540,,22409,,other,,,,,,,0.57,4,4,4,4,4,,0,8701,11,,,,25,8,1,,4,2,0,,0,,9386,8835,2024-07-21,,0.419,0.394,0,,4,4406,0.197,,,,75,37,0,4,2,0,,,4,4,,,,1794,0.08
44580,US,,,cbsa,,iso1:us#cbsa:44580,,55175,,other,,,,,,,0.58,4,4,4,4,4,,0,19840,58,,,,102,54,1,,8,4,0,,0,,35961,32698,2024-07-21,,0.652,0.593,0,,4,18007,0.326,,,,230,87,1,17,12,0,0.014,,4,4,7.2,,0,8246,0.149
44620,US,,,cbsa,,iso1:us#cbsa:44620,,70772,,other,,,,,,,0.67,4,4,4,4,4,,0,23204,0,,,,63,37,0,,4,2,0,,0,,51192,46189,2024-07-21,,0.723,0.653,0,,4,27393,0.387,,,,63,37,0,4,2,0,0.014,,4,4,,,0,15546,0.22
44660,US,,,cbsa,,iso1:us#cbsa:44660,,81784,,other,,,,,,,0.53,4,4,4,4,4,,0,23654,50,,,,81,63,1,,10,5,0,,0,,51739,42466,2024-07-21,,0.633,0.519,0,,4,20606,0.252,,,,95,67,1,10,5,0,,,4,4,,,,11478,0.14
44700,US,,,cbsa,,iso1:us#cbsa:44700,,762148,,other,,,,,,,0.83,4,4,4,4,4,,2,229232,2114,,,,994,888,15,,104,86,1,,0,,567364,512681,2024-07-21,,0.744,0.673,0,1490547,4,285756,0.375,,,,1091,929,15,118,95,1,0.015,,13,13,1.7,,0,,
44740,US,,,cbsa,,iso1:us#cbsa:44740,,19620,,other,,,,,,,,4,4,4,4,4,,4,7005,0,,,,20,10,0,,1,0,,,0,,15386,14089,2024-07-21,,0.784,0.718,0,,4,6495,0.331,,,,569,313,0,57,24,1,,,4,4,,,,2675,0.136
44780,US,,,cbsa,,iso1:us#cbsa:44780,,60964,,other,,,,,,,0.62,4,4,4,4,4,,0,16190,12,,,,23,15,0,,3,1,0,,0,,29203,28019,2024-07-21,,0.479,0.46,0,,4,14220,0.233,,,,478,432,4,83,69,0,,,4,7,,,,2130,0.035
44860,US,,,cbsa,,iso1:us#cbsa:44860,,37084,,other,,,,,,,,4,4,4,4,4,,4,8685,13,,,,26,3,0,,1,1,0,,0,,16921,14819,2024-07-21,,0.456,0.4,0,,4,5556,0.15,,,,7731,6869,50,967,882,3,,,4,24,,,,1981,0.053
44900,US,,,cbsa,,iso1:us#cbsa:44900,,24789,,other,,,,,,,0.64,4,4,4,4,4,,0,7605,10,,,,185,143,2,,18,11,0,,0,,10991,9763,2024-07-21,,0.443,0.394,0,,4,4004,0.162,,,,1012,806,6,127,99,0,0.012,,7,6,,,0,1321,0.053
44940,US,,,cbsa,,iso1:us#cbsa:44940,,140466,,other,,,,,,,0.34,4,4,4,4,4,,0,46751,95,,,,220,116,3,,23,7,1,,0,,94871,80463,2024-07-21,,0.675,0.573,0,,4,34418,0.245,,,,440,233,1,46,15,1,,,9,8,,,,12823,0.091
44980,US,,,cbsa,,iso1:us#cbsa:44980,,90843,,other,,,,,,,,4,4,4,4,4,,4,28977,275,,,,,,,,,,,,0,,58646,54184,2024-07-21,,0.646,0.596,0,,4,28625,0.315,,,,902,719,15,132,101,3,,,,4,,,,,
45000,US,,,cbsa,,iso1:us#cbsa:45000,,30573,,other,,,,,,,,4,4,4,4,4,,4,11361,27,,,,25,9,0,,,,,,0,,10030,8989,2024-07-21,,0.328,0.294,0,24430,4,4436,0.145,,,,60,18,0,,,,,,4,4,,,,,
45020,US,,,cbsa,,iso1:us#cbsa:45020,,14714,,other,,,,,,,0.91,4,4,4,4,4,,3,2990,0,,,,20,15,0,,4,4,1,,0,,6825,6204,2024-07-21,,0.464,0.422,0,,4,2774,0.189,,,,74,22,0,4,4,1,0.028,,4,4,,,0,846,0.057
45060,US,,,cbsa,,iso1:us#cbsa:45060,,648593,,other,,,,,,,0.86,4,4,4,4,4,,3,197339,955,,,,1338,1175,17,,195,167,16,,0,,501783,468132,2024-07-21,,0.774,0.722,0,,4,286340,0.441,,,,3230,2754,30,456,382,4,0.013,,15,24,2.3,,0,132017,0.204
45140,US,,,cbsa,,iso1:us#cbsa:45140,,48657,,other,,,,,,,0.79,4,4,4,4,4,,1,17785,37,,,,90,52,2,,14,11,1,,0,,33752,24804,2024-07-21,,0.694,0.51,0,,4,10416,0.214,,,,370,225,4,76,59,1,,,14,4,,,,3430,0.07
45180,US,,,cbsa,,iso1:us#cbsa:45180,,79978,,other,,,,,,,0.68,4,4,4,4,4,,0,28804,150,,,,110,76,1,,15,10,1,,0,,36621,30250,2024-07-21,,0.458,0.378,0,,4,12386,0.155,,,,143,89,0,18,10,1,,,4,4,,,,4216,0.053
45220,US,,,cbsa,,iso1:us#cbsa:45220,,387227,,other,,,,,,,,4,4,4,4,4,,4,148677,507,,,,,,,,,,,,0,,259730,225059,2024-07-21,,0.671,0.581,0,,4,109767,0.283,,,,3821,3034,8,296,221,2,,,,16,,,,47087,0.122
45300,US,,,cbsa,,iso1:us#cbsa:45300,,3194831,,other,,,,,,,0.75,4,4,4,4,4,,1,968486,11197,,,,9159,6907,58,,1087,815,8,,0,,2415185,2076239,2024-07-21,,0.756,0.65,0,,4,951431,0.298,,,,36636,27628,232,4349,3262,32,0.006,,70,280,2.2,,0,391594,0.123
45340,US,,,cbsa,,iso1:us#cbsa:45340,,32723,,other,,,,,,,0.26,4,4,4,4,4,,0,7338,0,,,,30,17,0,,6,1,0,,0,,27379,24532,2024-07-21,,0.837,0.75,0,,4,,,,,,314,237,6,35,22,0,,,4,5,,,,,
45380,US,,,cbsa,,iso1:us#cbsa:45380,,32304,,other,,,,,,,,4,4,4,4,4,,4,13154,0,,,,47,26,1,,,,,,0,,17690,16250,2024-07-21,,0.548,0.503,0,,4,9133,0.283,,,,532,430,2,52,35,1,0.024,,9,4,,,0,3905,0.121
45460,US,,,cbsa,,iso1:us#cbsa:45460,,186367,,other,,,,,,,,4,4,4,4,4,,4,59584,150,,,,,,,,,,,,0,,106383,97035,2024-07-21,,0.571,0.521,0,,4,47382,0.254,,,,2660,1582,7,250,125,7,,,,25,,,,15343,0.082
45500,US,,,cbsa,,iso1:us#cbsa:45500,,148761,,other,,,,,,,,4,4,4,4,4,,4,40311,152,,,,,,,,,,,,0,,72206,57982,2024-07-21,,0.485,0.39,0,,4,20372,0.137,,,,1714,1071,22,160,124,3,,,,72,,,,7439,0.05
45520,US,,,cbsa,,iso1:us#cbsa:45520,,26682,,other,,,,,,,0.23,4,4,4,4,4,,0,6844,0,,,,42,17,1,,5,1,0,,0,,20348,18343,2024-07-21,,0.763,0.687,0,,4,10356,0.388,,,,90,41,1,8,0,0,0.036,,4,4,,,0,4885,0.183
45540,US,,,cbsa,,iso1:us#cbsa:45540,,132420,,other,,,,,,,0.27,4,4,4,4,4,,0,30197,358,,,,285,255,1,,35,9,0,,0,,124378,110745,2024-07-21,,0.939,0.836,0,,4,67896,0.513,,,,8574,6615,68,868,618,5,0.005,,4,64,3.0,,0,31773,0.24
45580,US,,,cbsa,,iso1:us#cbsa:45580,,26320,,other,,,,,,,0.64,4,4,4,4,4,,0,9687,0,,,,61,50,2,,5,3,0,,0,,13665,12283,2024-07-21,,0.519,0.467,0,,4,5803,0.22,,,,61,50,2,5,3,0,0.036,,5,5,,,0,2066,0.078
45620,US,,,cbsa,,iso1:us#cbsa:45620,,44451,,other,,,,,,,0.82,4,4,4,4,4,,2,13886,10,,,,150,130,0,,30,24,0,,0,,25443,22457,2024-07-21,,0.572,0.505,0,,4,10108,0.227,,,,200,151,0,34,24,0,0.005,,4,4,,,0,3237,0.073
45660,US,,,cbsa,,iso1:us#cbsa:45660,,55178,,other,,,,,,,0.37,4,4,4,4,4,,0,15895,74,,,,64,35,0,,8,3,0,,0,,29413,27914,2024-07-21,,0.533,0.506,0,,4,15302,0.277,,,,214,147,0,60,33,1,0.011,,4,7,,,0,6299,0.114
45700,US,,,cbsa,,iso1:us#cbsa:45700,,40644,,other,,,,,,,0.7,4,4,4,4,4,,0,13933,10,,,,182,136,0,,20,14,1,,0,,19979,17175,2024-07-21,,0.492,0.423,0,,4,6919,0.17,,,,182,136,0,20,14,1,0.005,,4,4,,,0,2177,0.054
45740,US,,,cbsa,,iso1:us#cbsa:45740,,25925,,other,,,,,,,0.12,4,4,4,4,4,,0,7316,0,,,,42,14,1,,6,0,0,,0,,12491,11128,2024-07-21,,0.482,0.429,0,,4,5211,0.201,,,,98,38,0,14,4,0,,,5,6,,,,1922,0.074
45780,US,,,cbsa,,iso1:us#cbsa:45780,,641816,,other,,,,,,,,4,4,4,4,4,,4,190563,1223,,,,1673,1355,92,,314,190,,,0,,416430,388375,2024-07-21,,0.649,0.605,0,,4,219080,0.341,,,,7044,5722,32,1304,812,5,,,262,20,,,,98982,0.154
45820,US,,,cbsa,,iso1:us#cbsa:45820,,231969,,other,,,,,,,,4,4,4,4,4,,4,78941,503,,,,,,,,,,,,0,,163656,145964,2024-07-21,,0.706,0.629,0,,4,81513,0.351,,,,3219,2182,12,329,265,3,,,,20,,,,40670,0.175
45860,US,,,cbsa,,iso1:us#cbsa:45860,,180333,,other,,,,,,,0.83,4,4,4,4,4,,2,41931,226,,,,158,112,1,,10,8,0,,0,,167645,141817,2024-07-21,,0.93,0.786,0,,4,82105,0.455,,,,2649,2147,13,298,233,1,0.006,,6,13,3.3,,0,43330,0.24
45900,US,,,cbsa,,iso1:us#cbsa:45900,,150653,,other,,,,,,,,4,4,4,4,4,,4,34963,53,,,,,,,,,,,,0,,106348,101731,2024-07-21,,0.706,0.675,0,,4,61256,0.407,,,,1952,1272,7,360,264,2,,,,24,,,,7847,0.052
45940,US,,,cbsa,,iso1:us#cbsa:45940,,367430,,other,,,,,,,0.75,4,4,4,4,4,,1,113775,1035,,,,581,371,3,,74,55,0,,0,,352095,278391,2024-07-21,,0.95,0.758,0,,4,158964,0.433,,,,581,371,3,74,55,0,0.005,,7,7,,,0,79077,0.215
45980,US,,,cbsa,,iso1:us#cbsa:45980,,33114,,other,,,,,,,0.72,4,4,4,4,4,,1,9330,26,,,,50,30,0,,8,6,0,,0,,17679,14549,2024-07-21,,0.534,0.439,0,,4,5402,0.163,,,,1111,786,7,69,50,2,,,4,6,,,,1634,0.049
46020,US,,,cbsa,,iso1:us#cbsa:46020,,99755,,other,,,,,,,0.62,4,4,4,4,4,,0,22798,54,,,,98,81,0,,12,7,1,,0,,72059,64613,2024-07-21,,0.722,0.648,0,208366,4,40634,0.407,,,,98,81,0,12,7,1,0.007,,5,5,,,0,,
46060,US,,,cbsa,,iso1:us#cbsa:46060,,1047279,,other,,,,,,,0.46,4,4,4,4,4,,0,322818,4074,,,,1912,1763,6,,219,100,1,,0,,958601,788542,2024-07-21,,0.915,0.753,0,,4,436103,0.416,,,,2105,1874,7,243,119,1,0.003,,15,15,1.4,,0,245230,0.234
46100,US,,,cbsa,,iso1:us#cbsa:46100,,105216,,other,,,,,,,,4,4,4,4,4,,4,40426,108,,,,,,,,,,,,0,,52946,46606,2024-07-21,,0.503,0.443,0,,4,22801,0.217,,,,789,426,7,87,54,3,,,,12,,,,8999,0.086
46140,US,,,cbsa,,iso1:us#cbsa:46140,,998626,,other,,,,,,,,4,4,4,4,4,,4,329027,2473,,,,2816,2040,71,,,,,,0,,715072,590516,2024-07-21,,0.716,0.591,0,,4,255929,0.256,,,,8385,6185,63,1054,814,39,,,397,139,,,,128275,0.128
46180,US,,,cbsa,,iso1:us#cbsa:46180,,166126,,other,,,,,,,,4,4,4,4,4,,4,67112,66,,,,,,,,,,,,0,,80789,71634,2024-07-21,,0.486,0.431,0,,4,29741,0.179,,,,2053,1191,41,164,121,2,,,,68,,,,7904,0.048
46220,US,,,cbsa,,iso1:us#cbsa:46220,,252047,,other,,,,,,,,4,4,4,4,4,,4,86631,488,,,,,,,,,,,,0,,144139,119329,2024-07-21,,0.572,0.473,0,,4,48678,0.193,,,,2441,2041,46,264,221,2,,,,32,,,,18431,0.073
46300,US,,,cbsa,,iso1:us#cbsa:46300,,111290,,other,,,,,,,,4,4,4,4,4,,4,36268,63,,,,180,124,13,,,,,,0,,63129,57044,2024-07-21,,0.567,0.513,0,,4,27221,0.245,,,,392,263,4,29,23,1,,,,12,,,,12774,0.115
46340,US,,,cbsa,,iso1:us#cbsa:46340,,232751,,other,,,,,,,0.93,4,4,4,4,4,,3,49898,758,,,,1055,864,9,,184,171,2,,0,,124648,109818,2024-07-21,,0.536,0.472,0,,4,43745,0.188,,,,1175,945,10,193,180,2,0.009,,7,7,3.0,,0,15781,0.068
46380,US,,,cbsa,,iso1:us#cbsa:46380,,86749,,other,,,,,,,0.68,4,4,4,4,4,,0,21880,10,,,,93,63,1,,16,10,1,,0,,68068,60643,2024-07-21,,0.785,0.699,0,191294,4,36909,0.425,,,,93,63,1,16,10,1,,,4,4,,,,,
46420,US,,,cbsa,,iso1:us#cbsa:46420,,27316,,other,,,,,,,,4,4,4,4,4,,4,10053,10,,,,15,6,0,,,,,,0,,13685,11849,2024-07-21,,0.501,0.434,0,,4,5419,0.198,,,,733,650,5,102,79,0,0.038,,6,8,,,0,1944,0.071
46460,US,,,cbsa,,iso1:us#cbsa:46460,,30069,,other,,,,,,,0.03,4,4,4,4,4,,0,13658,42,,,,105,20,0,,18,0,0,,0,,14965,13097,2024-07-21,,0.498,0.436,0,,4,5224,0.174,,,,159,34,0,25,1,0,,,5,5,,,,1345,0.045
46500,US,,,cbsa,,iso1:us#cbsa:46500,,38885,,other,,,,,,,,4,4,4,4,4,,4,10900,10,,,,17,9,0,,0,0,0,,0,,19547,18319,2024-07-21,,0.503,0.471,0,,4,9286,0.239,,,,275,199,2,29,17,1,,,4,4,,,,3896,0.1
46520,US,,,cbsa,,iso1:us#cbsa:46520,,974563,,other,,,,,,,0.61,4,4,4,4,4,,0,267836,940,,,,1765,1349,17,,151,92,1,,0,,866640,787855,2024-07-21,,0.889,0.808,0,1111046,4,384079,0.394,,,,2008,1522,17,180,114,1,0.01,,61,61,6.3,,0,,
46540,US,,,cbsa,,iso1:us#cbsa:46540,,289990,,other,,,,,,,,4,4,4,4,4,,4,87794,614,,,,422,333,5,,,,,,0,,204914,186175,2024-07-21,,0.707,0.642,0,,4,107556,0.371,,,,978,780,3,120,92,4,0.012,,28,12,,,0,44708,0.154
46620,US,,,cbsa,,iso1:us#cbsa:46620,,26741,,other,,,,,,,0.69,4,4,4,4,4,,0,11401,0,,,,55,22,0,,4,3,0,,0,,17693,14986,2024-07-21,,0.662,0.56,0,,4,6391,0.239,,,,55,22,0,4,3,0,0.01,,4,4,,,0,2419,0.09
46660,US,,,cbsa,,iso1:us#cbsa:46660,,147292,,other,,,,,,,,4,4,4,4,4,,4,45090,90,,,,296,231,9,,,,,,0,,70085,60665,2024-07-21,,0.476,0.412,0,,4,23492,0.159,,,,1372,971,9,192,180,2,,,,28,,,,7382,0.05
46700,US,,,cbsa,,iso1:us#cbsa:46700,,447643,,other,,,,,,,0.81,4,4,4,4,4,,2,124182,181,,,,432,357,7,,36,29,0,,0,,349789,312789,2024-07-21,,0.781,0.699,0,978087,4,195500,0.437,,,,657,522,7,65,54,0,0.018,,4,4,0.9,,0,,
46780,US,,,cbsa,,iso1:us#cbsa:46780,,28275,,other,,,,,,,0.14,4,4,4,4,4,,0,8294,22,,,,22,8,0,,6,0,0,,0,,13756,12690,2024-07-21,,0.487,0.449,0,,4,6914,0.245,,,,545,388,5,84,41,1,,,4,4,,,,2733,0.097
46820,US,,,cbsa,,iso1:us#cbsa:46820,,14070,,other,,,,,,,,4,4,4,4,4,,4,3986,0,,,,12,5,0,,,,,,0,,12647,10219,2024-07-21,,0.899,0.726,0,,4,5426,0.386,,,,122,46,0,10,3,0,,,7,4,,,,2811,0.2
46860,US,,,cbsa,,iso1:us#cbsa:46860,,35734,,other,,,,,,,0.25,4,4,4,4,4,,0,9623,0,,,,21,8,0,,4,1,0,,0,,19235,16188,2024-07-21,,0.538,0.453,0,,4,6758,0.189,,,,2844,2029,14,340,219,3,,,4,16,,,,2480,0.069
46900,US,,,cbsa,,iso1:us#cbsa:46900,,12769,,other,,,,,,,,4,4,4,4,4,,4,4195,0,,,,41,11,0,,0,0,0,,0,,7466,6763,2024-07-21,,0.585,0.53,0,,4,2724,0.213,,,,65,12,0,2,1,0,,,4,4,,,,978,0.077
46980,US,,,cbsa,,iso1:us#cbsa:46980,,45381,,other,,,,,,,0.94,4,4,4,4,4,,3,12879,10,,,,96,81,1,,16,15,1,,0,,30809,27067,2024-07-21,,0.679,0.596,0,,4,12137,0.267,,,,144,98,1,16,15,1,0.011,,4,6,,,0,3871,0.085
47020,US,,,cbsa,,iso1:us#cbsa:47020,,99742,,other,,,,,,,,4,4,4,4,4,,4,27127,120,,,,,,,,,,,,0,,55275,49034,2024-07-21,,0.554,0.492,0,,4,20859,0.209,,,,1681,582,5,95,57,1,,,,10,,,,7650,0.077
47080,US,,,cbsa,,iso1:us#cbsa:47080,,36002,,other,,,,,,,,4,4,4,4,4,,4,10379,25,,,,,,,,,,,,0,,16855,14978,2024-07-21,,0.468,0.416,0,,4,6095,0.169,,,,410,246,4,45,27,1,,,,10,,,,2013,0.056
47180,US,,,cbsa,,iso1:us#cbsa:47180,,36594,,other,,,,,,,0.41,4,4,4,4,4,,0,14449,0,,,,110,56,0,,30,12,0,,0,,20412,18737,2024-07-21,,0.558,0.512,0,,4,8780,0.24,,,,227,86,0,36,14,0,,,5,5,,,,3062,0.084
47220,US,,,cbsa,,iso1:us#cbsa:47220,,149527,,other,,,,,,,0.49,4,4,4,4,4,,0,53178,369,,,,338,234,6,,36,17,1,,0,,105575,83137,2024-07-21,,0.706,0.556,0,,4,45766,0.306,,,,338,234,6,36,17,1,0.02,,6,6,4.0,,0,15993,0.107
47240,US,,,cbsa,,iso1:us#cbsa:47240,,17332,,other,,,,,,,0.14,4,4,4,4,4,,0,4405,0,,,,28,15,1,,6,0,0,,0,,,,2024-07-21,,,,0,,4,,,,,,10077,8826,71,751,617,4,,,4,15,,,,,
47260,US,,,cbsa,,iso1:us#cbsa:47260,,1768901,,other,,,,,,,,4,4,4,4,4,,4,456855,1393,,,,,,,,,,,,0,,1470385,1369718,2024-07-21,,0.831,0.774,0,2554995,4,,,,,,29711,22841,165,3807,2053,30,,,,76,,,,,
47300,US,,,cbsa,,iso1:us#cbsa:47300,,466195,,other,,,,,,,0.63,4,4,4,4,4,,0,170622,1254,,,,472,378,0,,55,34,0,,0,,292086,260782,2024-07-21,,0.627,0.559,0,717649,4,125548,0.269,,,,472,378,0,55,34,0,0.001,,5,5,,,0,,
47340,US,,,cbsa,,iso1:us#cbsa:47340,,30996,,other,,,,,,,,4,4,4,4,4,,4,10547,11,,,,18,12,0,,,,,,0,,14710,13388,2024-07-21,,0.475,0.432,0,,4,6619,0.214,,,,128,73,1,7,3,0,0.04,,5,4,,,0,2582,0.083
47380,US,,,cbsa,,iso1:us#cbsa:47380,,273920,,other,,,,,,,,4,4,4,4,4,,4,78284,620,,,,440,364,14,,54,,,,0,,167063,144367,2024-07-21,,0.61,0.527,0,,4,56422,0.206,,,,1067,823,4,152,88,2,,,37,20,,,,22297,0.081
47420,US,,,cbsa,,iso1:us#cbsa:47420,,22384,,other,,,,,,,,4,4,4,4,4,,4,6845,0,,,,,,,,,,,,0,,14557,12612,2024-07-21,,0.65,0.563,0,,4,6554,0.293,,,,1599,1077,8,253,88,2,,,,10,,,,4036,0.18
47460,US,,,cbsa,,iso1:us#cbsa:47460,,60760,,other,,,,,,,0.15,4,4,4,4,4,,0,19311,0,,,,106,67,0,,12,1,0,,0,,44813,40187,2024-07-21,,0.738,0.661,0,,4,22149,0.365,,,,194,100,1,23,6,0,0.005,,5,5,,,0,12559,0.207
47540,US,,,cbsa,,iso1:us#cbsa:47540,,45656,,other,,,,,,,0.21,4,4,4,4,4,,0,14447,11,,,,24,11,1,,6,1,0,,0,,19162,18375,2024-07-21,,0.42,0.402,0,,4,9794,0.215,,,,545,388,5,84,41,1,0.042,,5,4,,,0,3704,0.081
47580,US,,,cbsa,,iso1:us#cbsa:47580,,185409,,other,,,,,,,,4,4,4,4,4,,4,57875,182,,,,294,229,6,,,6,15,,0,,113322,96019,2024-07-21,,0.611,0.518,0,,4,38649,0.208,,,,2524,1909,13,286,221,4,,,17,12,,,,15122,0.082
47620,US,,,cbsa,,iso1:us#cbsa:47620,,39191,,other,,,,,,,0.71,4,4,4,4,4,,1,9885,74,,,,45,22,1,,6,4,,,0,,21595,19069,2024-07-21,,0.551,0.487,0,,4,9601,0.245,,,,1014,694,6,146,103,1,0.035,,5,5,,,0,,
47660,US,,,cbsa,,iso1:us#cbsa:47660,,54062,,other,,,,,,,0.52,4,4,4,4,4,,0,14883,10,,,,32,15,0,,8,4,0,,0,,29969,25349,2024-07-21,,0.554,0.469,0,,4,10948,0.203,,,,2881,2235,25,319,236,1,0.018,,4,16,,,0,5335,0.099
47700,US,,,cbsa,,iso1:us#cbsa:47700,,79456,,other,,,,,,,0.69,4,4,4,4,4,,0,23106,11,,,,72,46,1,,12,8,0,,0,,37218,33788,2024-07-21,,0.468,0.425,0,,4,15825,0.199,,,,383,247,2,47,28,0,0.016,,6,4,,,0,5046,0.064
47780,US,,,cbsa,,iso1:us#cbsa:47780,,33351,,other,,,,,,,0.36,4,4,4,4,4,,0,9165,12,,,,67,9,1,,6,2,0,,0,,12511,11443,2024-07-21,,0.375,0.343,0,,4,5170,0.155,,,,227,86,0,36,14,0,,,5,5,,,,1773,0.053
47820,US,,,cbsa,,iso1:us#cbsa:47820,,46994,,other,,,,,,,,4,4,4,4,4,,4,16229,0,,,,63,57,2,,11,8,1,,0,,27852,26391,2024-07-21,,0.593,0.562,0,,4,14968,0.319,,,,869,781,16,143,112,2,,,10,8,,,,,
47900,US,,,cbsa,,iso1:us#cbsa:47900,,6280487,,other,,,,,,,0.67,4,4,4,4,4,,0,1554498,7840,,,,9935,7239,114,,1169,786,48,,75,,,,2024-07-21,,,,1,,4,,,,,,54625,41003,347,6401,4415,54,,,530,867,,,,,
47920,US,,,cbsa,,iso1:us#cbsa:47920,,28525,,other,,,,,,,0.57,4,4,4,4,4,,0,9502,0,,,,19,12,0,,6,3,0,,0,,14061,13078,2024-07-21,,0.493,0.458,0,,4,6759,0.237,,,,4345,3121,16,433,348,1,0.03,,4,8,,,0,2652,0.093
47940,US,,,cbsa,,iso1:us#cbsa:47940,,168522,,other,,,,,,,,4,4,4,4,4,,4,48712,183,,,,505,296,18,,,,,,0,,114050,105841,2024-07-21,,0.677,0.628,0,,4,61881,0.367,,,,1668,936,2,87,57,2,,,24,21,,,,34150,0.203
47980,US,,,cbsa,,iso1:us#cbsa:47980,,34173,,other,,,,,,,,4,4,4,4,4,,4,12632,23,,,,,,,,,,,,0,,23940,19538,2024-07-21,,0.701,0.572,0,,4,9315,0.273,,,,138,63,1,10,2,2,,,,10,,,,5041,0.148
48020,US,,,cbsa,,iso1:us#cbsa:48020,,84769,,other,,,,,,,1.0,4,4,4,4,4,,3,27199,49,,,,20,19,1,,2,2,0,,0,,54104,50519,2024-07-21,,0.638,0.596,0,,4,30839,0.364,,,,99,68,1,15,10,0,,,4,4,4.7,,0,16349,0.193
48060,US,,,cbsa,,iso1:us#cbsa:48060,,109834,,other,,,,,,,0.61,4,4,4,4,4,,0,27755,26,,,,191,138,2,,9,5,0,,0,,99484,84781,2024-07-21,,0.906,0.772,0,,4,43892,0.4,,,,480,321,4,30,15,0,0.01,,4,4,3.6,,0,14914,0.136
48100,US,,,cbsa,,iso1:us#cbsa:48100,,26937,,other,,,,,,,,4,4,4,4,4,,4,10367,22,,,,24,24,1,,,,,,0,,13785,11871,2024-07-21,,0.512,0.441,0,,4,3827,0.142,,,,1815,1493,8,237,181,1,,,,9,,,,1121,0.042
48140,US,,,cbsa,,iso1:us#cbsa:48140,,163285,,other,,,,,,,,4,4,4,4,4,,4,59408,311,,,,374,291,1,,,,,,0,,108645,100318,2024-07-21,,0.665,0.614,0,,4,58746,0.36,,,,1369,1088,3,144,112,1,,,15,10,,,,28808,0.176
48180,US,,,cbsa,,iso1:us#cbsa:48180,,55199,,other,,,,,,,,4,4,4,4,4,,4,17858,67,,,,,,,,,,,,0,,24278,20971,2024-07-21,,0.44,0.38,0,,4,7911,0.143,,,,336,242,4,60,26,2,,,,8,,,,2714,0.049
